n_early,sigma_epistemic,sigma_aleatoric,sigma_total,abs_error,epistemic_ratio
150,34.57430926711186,26.200759080604197,43.380440727334246,53.05121459960935,0.6352126012553572
150,16.332179737171547,16.68709878145861,23.34950450672207,125.51533589680992,0.48925239864495657
150,16.032571997993816,18.91993923470976,24.79934405414718,19.861088358561233,0.4179516173105135
150,13.408349177717378,18.240857614825444,22.638743653213833,24.21343185424803,0.3507890100898327
150,8.166079825020525,17.535968409883473,19.34412178882873,267.38411478678387,0.17820882479302594
150,16.17497635978826,18.183947459835156,24.336922678550682,51.15675313313807,0.4417290737455661
150,12.683803515464644,18.577680658514765,22.494645813363388,37.21393732706707,0.3179367223090325
150,48.70515570182458,28.075833137668248,56.21783167566289,34.762147852579744,0.7505881271275384
150,14.908546887865953,16.278936694867568,22.074160238233375,47.827609354654896,0.45614429703174664
150,16.168599600895657,18.946279251484455,24.907531201010542,36.80555857340494,0.4213892445462057
150,20.273023429738203,18.130578192896312,27.197671675925523,39.26873138427732,0.5556145255283444
150,7.74604395694918,13.631932854855181,15.678992006575838,28.74162724812828,0.24407519049670492
150,18.396995765343434,19.826578079673705,27.04704515357384,162.33270161946615,0.46265170250479143
150,18.06520045705554,17.568373743009115,25.199190930020983,38.941311747233044,0.5139399474224308
150,89.32560706505248,35.58204960946548,96.15168397875628,74.51647933959958,0.8630543845438303
150,11.809699174190103,16.58288181788047,20.358314369580235,49.803917846679695,0.33650694928751834
150,93.67931817458106,34.44326566795196,99.81058663051485,95.68618896484372,0.8809154481328468
150,9.327107985243408,14.150120319345934,16.947591227674746,109.86804107666012,0.3028851973891821
150,13.306971308877431,17.28292642307991,21.812267905031813,20.90191040039062,0.3721832248801593
150,11.942282321706271,16.144997935867618,20.081809315908462,274.8289416503907,0.353646195121352
150,12.43124866194905,16.19782841741964,20.41826605604348,21.426858520507835,0.37067371479380207
150,69.58679482073852,30.285298032702606,75.89151000179916,312.4034102121989,0.8407507793283601
150,33.89704023893302,24.08058807876264,41.57985160121294,7.056847025553395,0.6645959460722233
150,21.447201390836206,21.955948249469824,30.69276968656435,76.77736607869468,0.488280183009786
150,36.85750238477722,26.88723729357373,45.622352102065065,78.43203887939455,0.6526742227952451
150,12.381795453281777,18.761242003587437,22.478724611598473,35.42361694335932,0.3034058267034622
150,14.430663096843002,12.620657294051087,19.170942281183557,7.908472798665343,0.5666118538278612
150,6.7076689550532524,13.384852791727706,14.971543242658926,225.97087951660154,0.20072899177313283
150,23.456362535087234,20.753032232627753,31.319152131338587,315.695212097168,0.560920532887207
150,13.103602022025907,17.340264989513273,21.734515772341958,0.40738342285155227,0.36348077967566794
150,14.192253258277134,14.650345190853674,20.39736911364422,304.6780667114258,0.48412152748832527
150,21.07881656631586,19.58017444998368,28.769771276952927,312.7515954589844,0.5368088048408607
150,11.933077008210967,18.392446321866217,21.92442493171995,51.187318623860676,0.2962432508999071
150,22.67786309887584,20.117373260357844,30.314916817103676,56.841695098876954,0.5596177701797682
150,8.709108117128553,14.578335424331916,16.98164974141692,140.1893848673502,0.26301929300306437
150,14.574613581591457,15.818337108241217,21.50904809429444,202.07074707031245,0.4591469638653718
150,20.41164179459354,15.455942894240332,25.603150030822693,75.4945737711588,0.6355783193498963
150,12.022266264514073,16.868688024652943,20.71442786581234,320.3980423990886,0.33684243607351827
150,13.343099844401415,19.871691598290514,23.935798303696387,50.53573181152342,0.3107546517502492
150,16.705396451776018,17.86263589338045,24.456983290473385,14.829126434326184,0.46656031964601874
150,9.668442029084357,16.34953290579851,18.99436752059813,1094.4772530110677,0.2590975589831442
150,27.763505233428187,21.792099598928125,35.29458638057964,45.15973632812495,0.6187744876115996
